name,id,date
Sofia,RE1999ITA-A-RE1-050,2010-11-04 12:33:02
Sofia,RE1999FRA-A-RE1-050,2010-11-04 12:32:47
Sofia,RE1999ESP-A-RE1-010,2010-11-04 12:31:02
Sofia,RE1999NLD-A-RE1-200,2010-11-04 12:30:31
Sofia,RE2002AUT-A-RE1-002,2010-11-04 12:24:36
Sofia,RE1999ITA-A-RE1-001,2010-11-04 12:24:18
Sofia,RE1999DEU-A-RE1-020,2010-11-04 12:23:41
Sofia,RE1999DEU-A-RE1-010,2010-11-04 12:23:25
Sofia,RE1999DEU-A-RE1-005,2010-11-04 12:23:05
Sofia,RE1999DEU-A-RE1-002,2010-11-04 12:22:46
Sofia,RE1999DEU-A-RE1-001,2010-11-04 12:22:26
Sofia,RE2002LUX-A-RE1-020,2010-11-04 12:21:36
Sofia,RE2002GRC-A-RE1-020,2010-11-04 12:20:55
Sofia,RE2008CYP-A-RE1-200,2010-11-04 12:20:03
Sofia,RE1999FRA-A-RE1-005,2010-11-04 12:19:27
Sofia,RE2002AUT-A-RE1-050,2010-11-04 12:19:06
Sofia,RE2002GRC-A-RE1-200,2010-11-04 12:18:16
Sofia,RE2002PRT-A-RE1-005,2010-11-04 12:17:56
Sofia,RE2002AUT-A-RE1-010,2010-11-04 12:17:02
Sofia,RE1999FRA-A-RE1-200,2010-11-04 12:16:32
Sofia,CC2007AUT-A-TOR-200,2010-11-04 12:16:11
Sofia,CC2006DEU-A-CC1-200,2010-11-04 12:15:38
Sofia,RE2008MLT-A-RE1-050,2010-11-04 12:14:22
Sofia,CC2007DEU-A-TOR-200,2010-11-04 12:13:55
Sofia,RE1999BEL-A-RE1-100,2010-11-04 12:13:07
Sofia,RE1999ESP-A-RE1-100,2010-11-04 12:12:41
Sofia,RE2002PRT-A-RE1-050,2010-11-04 12:11:23
Sofia,CC2007DEU-A-CC1-200,2010-11-04 12:10:51
Sofia,CC2009DEU-A-EMU-200,2010-11-04 12:08:18
Sofia,CC2008DEU-A-CC1-200,2010-11-04 12:03:58
Sofia,CC2009DEU-A-CC1-200,2010-11-04 12:03:01
Sofia,RE2002AUT-A-RE1-200,2010-11-04 12:01:56
Sofia,RE1999ITA-A-RE1-200,2010-11-04 12:01:34
Sofia,RE1999DEU-A-RE1-100,2010-11-04 11:59:21
Marina,RE2002IRL-A-RE1-010,2010-11-03 15:40:36
Jonko,RE1999DEU-A-RE1-002,2010-11-01 11:13:11
Marina,RE1999FIN-A-RE1-100,2010-11-01 11:02:07
Lili,RE1999NLD-A-RE1-050,2010-11-01 10:38:34
Lili,RE2002GRC-A-RE1-200,2010-11-01 10:33:39
Marina,RE1999NLD-A-RE1-005,2010-11-01 09:54:20
Marina,RE2002GRC-A-RE1-050,2010-11-01 09:53:32
Marina,RE1999ESP-A-RE1-010,2010-11-01 09:53:15
Marina,RE1999FRA-A-RE1-010,2010-11-01 09:52:54
Marina,RE1999ITA-A-RE1-005,2010-11-01 09:52:34
Marina,RE1999ESP-A-RE1-002,2010-11-01 09:52:11
Marina,RE2002AUT-A-RE1-001,2010-11-01 09:51:34
Lili,CC2009DEU-A-EMU-200,2010-11-01 09:26:05
Lili,RE1999BEL-A-RE1-020,2010-10-31 16:40:13
Lili,RE1999BEL-A-RE1-005,2010-10-31 16:39:06
Lili,RE1999NLD-A-RE1-005,2010-10-31 16:38:48
Lili,RE1999NLD-A-RE1-200,2010-10-31 16:38:28
Jonko,RE1999NLD-A-RE1-005,2010-10-30 21:34:41
Jonko,RE1999NLD-A-RE1-010,2010-10-30 21:30:56
Jonko,RE1999ESP-A-RE1-005,2010-10-30 21:29:42
Jonko,RE2002IRL-A-RE1-050,2010-10-30 21:28:16
Lili,RE1999ESP-A-RE1-200,2010-10-30 13:12:02
Lili,RE1999ESP-A-RE1-005,2010-10-30 13:11:10
Niki,RE1999FRA-A-RE1-050,2010-10-29 20:35:26
Niki,RE1999FRA-A-RE1-200,2010-10-29 20:35:01
Niki,RE2002AUT-A-RE1-100,2010-10-29 20:34:37
Niki,RE2008CYP-A-RE1-020,2010-10-29 20:34:08
Niki,RE2002AUT-A-RE1-020,2010-10-29 20:33:45
Niki,RE2008CYP-A-RE1-010,2010-10-29 20:32:54
Niki,RE1999DEU-A-RE1-200,2010-10-29 10:17:04
Jonko,CC2010DEU-A-CC1-200,2010-10-29 10:10:34
Jonko,RE2002AUT-A-RE1-050,2010-10-29 10:09:03
Marina,RE1999DEU-A-RE1-200,2010-10-29 10:07:20
Marina,RE1999BEL-A-RE1-200,2010-10-29 10:07:11
Marina,RE1999DEU-A-RE1-100,2010-10-29 10:06:20
Marina,RE1999ESP-A-RE1-050,2010-10-29 10:06:02
Niki,RE1999BEL-A-RE1-010,2010-10-29 10:05:59
Marina,RE1999DEU-A-RE1-050,2010-10-29 10:05:50
Niki,RE1999BEL-A-RE1-200,2010-10-29 10:05:41
Marina,RE1999FRA-A-RE1-050,2010-10-29 10:05:37
Marina,RE1999ESP-A-RE1-020,2010-10-29 10:05:01
Marina,RE1999DEU-A-RE1-020,2010-10-27 17:43:23
Jonko,RE1999BEL-A-RE1-200,2010-10-25 23:50:14
Jonko,RE1999FRA-A-RE1-050,2010-10-25 23:49:36
Niki,RE1999ESP-A-RE1-100,2010-10-25 14:36:57
Marina,RE2002GRC-A-RE1-100,2010-10-25 10:02:48
Marina,RE2002GRC-A-RE1-010,2010-10-25 10:02:28
Marina,RE1999DEU-A-RE1-002,2010-10-25 10:02:14
Marina,RE1999DEU-A-RE1-001,2010-10-25 10:01:59
Jonko,RE2002GRC-A-RE1-002,2010-10-25 09:49:21
Lili,RE1999FRA-A-RE1-010,2010-10-25 09:37:58
Lili,RE2002AUT-A-RE1-005,2010-10-25 09:36:13
Niki,RE1999FIN-A-RE1-020,2010-10-25 09:33:11
Niki,RE1999BEL-A-RE1-100,2010-10-25 09:24:29
Jonko,RE2002AUT-A-RE1-200,2010-10-25 00:06:08
Jonko,RE1999DEU-A-RE1-005,2010-10-25 00:04:13
Jonko,RE1999DEU-A-RE1-001,2010-10-25 00:03:26
Niki,RE1999DEU-A-RE1-100,2010-10-24 20:25:18
Niki,RE1999DEU-A-RE1-020,2010-10-24 20:24:53
Niki,RE1999DEU-A-RE1-010,2010-10-24 20:24:20
Marina,RE2008MLT-A-RE1-010,2010-10-24 19:32:54
Marina,RE1999DEU-A-RE1-005,2010-10-24 19:31:35
Lili,RE2009SVK-A-RE1-050,2010-10-24 19:14:32
Lili,RE2007FIN-A-RE2-050,2010-10-24 19:14:20
Lili,RE2002AUT-A-RE1-020,2010-10-24 19:13:53
Lili,RE1999FIN-A-RE1-020,2010-10-24 19:13:34
Lili,RE2007FIN-A-RE2-200,2010-10-24 19:12:56
Lili,RE1999FIN-A-RE1-200,2010-10-24 19:12:51
Lili,RE1999FIN-A-RE1-100,2010-10-24 19:11:05
Marina,RE1999ESP-A-RE1-100,2010-10-23 22:38:42
Marina,RE1999ITA-A-RE1-050,2010-10-23 22:37:56
Marina,RE1999ESP-A-RE1-005,2010-10-23 22:36:47
Marina,RE1999ITA-A-RE1-002,2010-10-23 22:35:45
Jonko,RE1999ESP-A-RE1-002,2010-10-22 23:24:44
Jonko,RE1999DEU-A-RE1-100,2010-10-22 23:17:06
Jonko,RE2002AUT-A-RE1-001,2010-10-21 00:00:01
Jonko,RE2002AUT-A-RE1-002,2010-10-21 00:00:01
Jonko,RE2002AUT-A-RE1-010,2010-10-21 00:00:01
Jonko,RE2002AUT-A-RE1-100,2010-10-21 00:00:01
Jonko,RE1999BEL-A-RE1-020,2010-10-21 00:00:01
Jonko,RE1999BEL-A-RE1-100,2010-10-21 00:00:01
Jonko,RE1999FRA-A-RE1-001,2010-10-21 00:00:01
Jonko,RE1999FRA-A-RE1-002,2010-10-21 00:00:01
Jonko,RE1999FRA-A-RE1-005,2010-10-21 00:00:01
Jonko,RE1999FRA-A-RE1-010,2010-10-21 00:00:01
Jonko,RE1999FRA-A-RE1-020,2010-10-21 00:00:01
Jonko,RE1999FRA-A-RE1-200,2010-10-21 00:00:01
Jonko,RE1999DEU-A-RE1-010,2010-10-21 00:00:01
Jonko,RE1999DEU-A-RE1-020,2010-10-21 00:00:01
Jonko,RE1999DEU-A-RE1-050,2010-10-21 00:00:01
Jonko,RE1999DEU-A-RE1-200,2010-10-21 00:00:01
Jonko,RE2002GRC-A-RE1-001,2010-10-21 00:00:01
Jonko,RE2002GRC-A-RE1-005,2010-10-21 00:00:01
Jonko,RE2002GRC-A-RE1-010,2010-10-21 00:00:01
Jonko,RE2002GRC-A-RE1-020,2010-10-21 00:00:01
Jonko,RE2002GRC-A-RE1-050,2010-10-21 00:00:01
Jonko,RE2002GRC-A-RE1-100,2010-10-21 00:00:01
Jonko,RE1999ITA-A-RE1-002,2010-10-21 00:00:01
Jonko,RE1999ITA-A-RE1-010,2010-10-21 00:00:01
Jonko,RE1999ITA-A-RE1-020,2010-10-21 00:00:01
Jonko,RE1999ITA-A-RE1-050,2010-10-21 00:00:01
Jonko,RE1999ITA-A-RE1-100,2010-10-21 00:00:01
Jonko,RE1999ITA-A-RE1-200,2010-10-21 00:00:01
Jonko,RE1999NLD-A-RE1-001,2010-10-21 00:00:01
Jonko,RE1999NLD-A-RE1-020,2010-10-21 00:00:01
Jonko,RE2002PRT-A-RE1-100,2010-10-21 00:00:01
Jonko,RE1999ESP-A-RE1-010,2010-10-21 00:00:01
Jonko,RE1999ESP-A-RE1-050,2010-10-21 00:00:01
Jonko,RE1999ESP-A-RE1-100,2010-10-21 00:00:01
Lili,RE2002AUT-A-RE1-001,2010-10-21 00:00:01
Lili,RE2002AUT-A-RE1-002,2010-10-21 00:00:01
Lili,RE2002AUT-A-RE1-010,2010-10-21 00:00:01
Lili,RE2002AUT-A-RE1-100,2010-10-21 00:00:01
Lili,RE2002AUT-A-RE1-200,2010-10-21 00:00:01
Lili,RE1999BEL-A-RE1-200,2010-10-21 00:00:01
Lili,RE1999FRA-A-RE1-001,2010-10-21 00:00:01
Lili,RE1999FRA-A-RE1-002,2010-10-21 00:00:01
Lili,RE1999FRA-A-RE1-005,2010-10-21 00:00:01
Lili,RE1999FRA-A-RE1-050,2010-10-21 00:00:01
Lili,RE1999FRA-A-RE1-100,2010-10-21 00:00:01
Lili,RE1999FRA-A-RE1-200,2010-10-21 00:00:01
Lili,RE1999DEU-A-RE1-001,2010-10-21 00:00:01
Lili,RE1999DEU-A-RE1-002,2010-10-21 00:00:01
Lili,RE1999DEU-A-RE1-005,2010-10-21 00:00:01
Lili,RE1999DEU-A-RE1-010,2010-10-21 00:00:01
Lili,RE1999DEU-A-RE1-020,2010-10-21 00:00:01
Lili,RE1999DEU-A-RE1-050,2010-10-21 00:00:01
Lili,RE1999DEU-A-RE1-100,2010-10-21 00:00:01
Lili,RE1999DEU-A-RE1-200,2010-10-21 00:00:01
Lili,RE2002GRC-A-RE1-001,2010-10-21 00:00:01
Lili,RE2002GRC-A-RE1-002,2010-10-21 00:00:01
Lili,RE2002GRC-A-RE1-005,2010-10-21 00:00:01
Lili,RE2002GRC-A-RE1-010,2010-10-21 00:00:01
Lili,RE2002GRC-A-RE1-020,2010-10-21 00:00:01
Lili,RE2002GRC-A-RE1-050,2010-10-21 00:00:01
Lili,RE2002GRC-A-RE1-100,2010-10-21 00:00:01
Lili,RE2002IRL-A-RE1-002,2010-10-21 00:00:01
Lili,RE1999ITA-A-RE1-001,2010-10-21 00:00:01
Lili,RE1999ITA-A-RE1-002,2010-10-21 00:00:01
Lili,RE1999ITA-A-RE1-005,2010-10-21 00:00:01
Lili,RE1999ITA-A-RE1-010,2010-10-21 00:00:01
Lili,RE1999ITA-A-RE1-020,2010-10-21 00:00:01
Lili,RE1999ITA-A-RE1-050,2010-10-21 00:00:01
Lili,RE1999ITA-A-RE1-100,2010-10-21 00:00:01
Lili,RE1999ITA-A-RE1-200,2010-10-21 00:00:01
Lili,RE1999NLD-A-RE1-020,2010-10-21 00:00:01
Lili,RE1999ESP-A-RE1-002,2010-10-21 00:00:01
Lili,RE1999ESP-A-RE1-010,2010-10-21 00:00:01
Lili,RE1999ESP-A-RE1-050,2010-10-21 00:00:01
Lili,RE1999ESP-A-RE1-100,2010-10-21 00:00:01
Marina,RE2002AUT-A-RE1-010,2010-10-21 00:00:01
Marina,RE2002AUT-A-RE1-020,2010-10-21 00:00:01
Marina,RE1999BEL-A-RE1-100,2010-10-21 00:00:01
Marina,RE1999DEU-A-RE1-010,2010-10-21 00:00:01
Marina,RE2002GRC-A-RE1-002,2010-10-21 00:00:01
Marina,RE2002GRC-A-RE1-020,2010-10-21 00:00:01
Marina,RE1999ITA-A-RE1-010,2010-10-21 00:00:01
Marina,RE1999ITA-A-RE1-020,2010-10-21 00:00:01
Marina,RE1999ITA-A-RE1-100,2010-10-21 00:00:01
Niki,RE2002AUT-A-RE1-001,2010-10-21 00:00:01
Niki,RE2002AUT-A-RE1-002,2010-10-21 00:00:01
Niki,RE2002AUT-A-RE1-005,2010-10-21 00:00:01
Niki,RE2002AUT-A-RE1-010,2010-10-21 00:00:01
Niki,RE2002AUT-A-RE1-050,2010-10-21 00:00:01
Niki,RE1999FRA-A-RE1-001,2010-10-21 00:00:01
Niki,RE1999FRA-A-RE1-002,2010-10-21 00:00:01
Niki,RE1999FRA-A-RE1-005,2010-10-21 00:00:01
Niki,RE1999FRA-A-RE1-010,2010-10-21 00:00:01
Niki,RE1999FRA-A-RE1-020,2010-10-21 00:00:01
Niki,RE1999FRA-A-RE1-100,2010-10-21 00:00:01
Niki,RE1999DEU-A-RE1-001,2010-10-21 00:00:01
Niki,RE1999DEU-A-RE1-002,2010-10-21 00:00:01
Niki,RE1999DEU-A-RE1-005,2010-10-21 00:00:01
Niki,RE1999DEU-A-RE1-050,2010-10-21 00:00:01
Niki,RE2002GRC-A-RE1-001,2010-10-21 00:00:01
Niki,RE2002GRC-A-RE1-002,2010-10-21 00:00:01
Niki,RE2002GRC-A-RE1-010,2010-10-21 00:00:01
Niki,RE2002GRC-A-RE1-020,2010-10-21 00:00:01
Niki,RE2002GRC-A-RE1-050,2010-10-21 00:00:01
Niki,RE2002GRC-A-RE1-100,2010-10-21 00:00:01
Niki,RE2002GRC-A-RE1-200,2010-10-21 00:00:01
Niki,RE2002IRL-A-RE1-010,2010-10-21 00:00:01
Niki,RE1999ITA-A-RE1-001,2010-10-21 00:00:01
Niki,RE1999ITA-A-RE1-002,2010-10-21 00:00:01
Niki,RE1999ITA-A-RE1-005,2010-10-21 00:00:01
Niki,RE1999ITA-A-RE1-010,2010-10-21 00:00:01
Niki,RE1999ITA-A-RE1-020,2010-10-21 00:00:01
Niki,RE1999ITA-A-RE1-050,2010-10-21 00:00:01
Niki,RE1999ITA-A-RE1-100,2010-10-21 00:00:01
Niki,RE1999ITA-A-RE1-200,2010-10-21 00:00:01
Niki,RE1999NLD-A-RE1-001,2010-10-21 00:00:01
Niki,RE1999NLD-A-RE1-005,2010-10-21 00:00:01
Niki,RE1999NLD-A-RE1-010,2010-10-21 00:00:01
Niki,RE1999ESP-A-RE1-001,2010-10-21 00:00:01
Niki,RE1999ESP-A-RE1-002,2010-10-21 00:00:01
Niki,RE1999ESP-A-RE1-005,2010-10-21 00:00:01
Niki,RE1999ESP-A-RE1-010,2010-10-21 00:00:01
Niki,RE1999ESP-A-RE1-020,2010-10-21 00:00:01
Niki,RE1999ESP-A-RE1-050,2010-10-21 00:00:01
Niki,RE1999ESP-A-RE1-200,2010-10-21 00:00:01
Niki,CC2004GRC-A-CC1-200,2010-10-21 00:00:01
