type,year,country,series,value,id,image,feature,volume
CC,2008,Vatican City,CC-2008,2.0,CC2008VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2008/comm_2008_Vatican.jpg,The Year of St. Paul – the 2000th anniversary of his birth,"100,000 coins"
CC,2008,Finland,CC-2008,2.0,CC2008FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2008/comm_2008_Finland.jpg,60th anniversary of the Universal Declaration of Human Rights,1.5 million coins
CC,2008,Portugal,CC-2008,2.0,CC2008PRT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2008/comm_2008_Portugal1.jpg,60th anniversary of the Universal Declaration of Human Rights,1 million coins
CC,2008,France,CC-2008,2.0,CC2008FRA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2008/comm_2008_France1.jpg,French Presidency of the Council of the European Union in the second half of 2008,20 million coins
CC,2008,Slovenia,CC-2008,2.0,CC2008SVN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2008/comm_2008_Slovenia.jpg,500th anniversary of Primož Trubar's birth,1 million coins
CC,2008,Belgium,CC-2008,2.0,CC2008BEL-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2008/comm_2008_Belgium.jpg,60th anniversary of the Universal Declaration of Human Rights,5 million coins
CC,2008,San Marino,CC-2008,2.0,CC2008SMR-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2008/comm_2008_San_Marino.jpg,European Year of Intercultural Dialogue,"130,000 coins"
CC,2008,Italy,CC-2008,2.0,CC2008ITA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2008/comm_2008_Italy.jpg,60th anniversary of the Universal Declaration of Human Rights,5 million coins
CC,2008,Luxembourg,CC-2008,2.0,CC2008LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2008/comm_2008_luxembourg.jpg,Grand-Duke Henri and the ‘Château de Berg’,1.3 million coins
CC,2008,Germany,CC-2008,2.0,CC2008DEU-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2008/comm_2008_de.jpg,Federal state of Hamburg,30 million coins
CC,2009,Slovakia,CC-2009,2.0,CC2009SVK-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/comm_2009_sk.jpg,20th anniversary of 17 November 1989 (Day of the fight for freedom and democracy),1 million coins
CC,2009,Finland,CC-2009,2.0,CC2009FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/comm_2009_fi.jpg,200th anniversary of Finnish autonomy and Porvoo Diet,1.6 million coins
CC,2009,Vatican City,CC-2009,2.0,CC2009VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/comm_2009_va.jpg,International Year of Astronomy,"106,000 coins"
CC,2009,Italy,CC-2009,2.0,CC2009ITA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/comm_2009_it.jpg,200th anniversary of Louis Braille’s birth,2 million coins
CC,2009,Belgium,CC-2009,2.0,CC2009BEL-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/comm_2009_be.jpg,200th anniversary of Louis Braille’s birth,5 million coins
CC,2009,Portugal,CC-2009,2.0,CC2009PRT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/comm_2009_pt.jpg,2nd Lusophone Games,1.25 million coins
CC,2009,San Marino,CC-2009,2.0,CC2009SMR-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/comm_2009_sm.jpg,European Year of Creativity and Innovation,"130,000 coins"
CC,2009,Germany,CC-2009,2.0,CC2009DEU-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/comm_2009_de.jpg,Federal state of Saarland,30 million coins
CC,2009,Austria,CC-2009-EMU,2.0,CC2009AUT-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Austria.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Belgium,CC-2009-EMU,2.0,CC2009BEL-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Belgium.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Cyprus,CC-2009-EMU,2.0,CC2009CYP-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Cyprus.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Finland,CC-2009-EMU,2.0,CC2009FIN-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Finland.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,France,CC-2009-EMU,2.0,CC2009FRA-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_France.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Germany,CC-2009-EMU,2.0,CC2009DEU-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Germany.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Greece,CC-2009-EMU,2.0,CC2009GRC-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Greece.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Ireland,CC-2009-EMU,2.0,CC2009IRL-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Ireland.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Italy,CC-2009-EMU,2.0,CC2009ITA-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Italy.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Luxembourg,CC-2009-EMU,2.0,CC2009LUX-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Luxembourg.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Malta,CC-2009-EMU,2.0,CC2009MLT-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Malta.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Netherlands,CC-2009-EMU,2.0,CC2009NLD-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Netherlands.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Portugal,CC-2009-EMU,2.0,CC2009PRT-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Portugal.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Slovakia,CC-2009-EMU,2.0,CC2009SVK-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Slovakia.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Slovenia,CC-2009-EMU,2.0,CC2009SVN-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Slovenia.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Spain,CC-2009-EMU,2.0,CC2009ESP-A-EMU-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/joint_comm_2009_Spain.jpg,10th anniversary of Economic and Monetary Union,
CC,2009,Luxembourg,CC-2009,2.0,CC2009LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2009/comm_2009_lu.jpg,Grand-Duke Henri and Grand-Duchess Charlotte,1.4 million coins
CC,2010,Greece,CC-2010,2.0,CC2010GRC-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_el.jpg,2.500th anniversary of the Battle of Marathon,2.5 million coins
CC,2010,Vatican City,CC-2010,2.0,CC2010VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_va.jpg,Year for Priests,"115,000 coins"
CC,2010,Finland,CC-2010,2.0,CC2010FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_fi.jpg,Currency Decree of 1860 granting Finland the right to issue banknotes and coins,1.6 million coins
CC,2010,San Marino,CC-2010,2.0,CC2010SMR-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_sm.jpg,500th anniversary of the death of Sandro Botticelli,"130,000 coins"
CC,2010,Portugal,CC-2010,2.0,CC2010PRT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_pt.jpg,100th anniversary of the Portuguese Republic,2 million coins
CC,2010,France,CC-2010,2.0,CC2010FRA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_fr.jpg,70th anniversary of the Appeal of June 18,20 million coins
CC,2010,Belgium,CC-2010,2.0,CC2010BEL-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_be.jpg,Belgian Presidency of the Council of the European Union in 2010,5 million coins
CC,2010,Slovenia,CC-2010,2.0,CC2010SVN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_sl.jpg,200th anniversary of the Botanical Garden in Ljubljana,1 million coins
CC,2010,Spain,CC-2010,2.0,CC2010ESP-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_es.jpg,Córdoba’s historic centre – UNESCO World Heritage series,8 million coins
CC,2010,Italy,CC-2010,2.0,CC2010ITA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_it.jpg,200th anniversary of the Count of Cavour’s birth,4 million coins
CC,2010,Luxembourg,CC-2010,2.0,CC2010LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_lu.jpg,Coat of arms of the Grand Duke,1 million coins
CC,2010,Germany,CC-2010,2.0,CC2010DEU-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2010/comm_2010_de.jpg,Federal state of Bremen,30 million coins
CC,2011,Malta,CC-2011,2.0,CC2011MLT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_mt.jpg,Constitutional history – first election of representatives in 1849,"430,000 coins"
CC,2011,Vatican City,CC-2011,2.0,CC2011VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_va.jpg,26th World Youth Day,"115,000 coins"
CC,2011,Finland,CC-2011,2.0,CC2011FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_fi.jpg,200th anniversary of the Bank of Finland,1.5 million coins
CC,2011,Portugal,CC-2011,2.0,CC2011PRT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_pt.jpg,500th anniversary of Fernão Mendes Pinto’s birth,"520,000 coins"
CC,2011,Monaco,CC-2011,2.0,CC2011MCO-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_mc.jpg,The wedding of Prince Albert and Charlene Wittstock,"148,000 coins"
CC,2011,France,CC-2011,2.0,CC2011FRA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_fr.jpg,30th anniversary of the Day of Music,10 million coins
CC,2011,Greece,CC-2011,2.0,CC2011GRC-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_el.jpg,The Special Olympics World Summer Games — Athens 2011,1 million coins
CC,2011,San Marino,CC-2011,2.0,CC2011SMR-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_sm.jpg,500th anniversary of the birth of Giorgio Vasari,"130,000 coins"
CC,2011,Italy,CC-2011,2.0,CC2011ITA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_it.jpg,The 150th anniversary of the unification of Italy,10 million coins
CC,2011,Spain,CC-2011,2.0,CC2011ESP-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_es.jpg,"Court of the Lions, Granada – UNESCO World Heritage series",8 million coins
CC,2011,Slovenia,CC-2011,2.0,CC2011SVN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_sl.jpg,100th anniversary of the birth of Franc Rozman-Stane,1 million coins
CC,2011,Belgium,CC-2011,2.0,CC2011BEL-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_be.jpg,100th anniversary of International Women’s Day,5 million coins
CC,2011,Slovakia,CC-2011,2.0,CC2011SVK-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_sk.jpg,20th anniversary of the formation of the Visegrad Group,1 million coins
CC,2011,Luxembourg,CC-2011,2.0,CC2011LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_lu.jpg,"50th anniversary of the appointment by the Grand-Duchess Charlotte of her son Jean as ""lieutenant-représentant""",1.4 million coins
CC,2011,Netherlands,CC-2011,2.0,CC2011NLD-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_nl.jpg,"The 500th anniversary of the publication of the world-famous book ""Laus Stultitiae"" by the Dutch philosopher, humanist and theologian Desiderius Erasmus",4 million coins
CC,2011,Germany,CC-2011,2.0,CC2011DEU-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2011/comm_2011_de.jpg,Federal state of North Rhine-Westphalia,30 million coins
CC,2012,Luxembourg,CC-2012,2.0,CC2012LUX-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2013_lu.jpg,"Wedding of Prince Guillaume, Hereditary Grand-Duke, with Countess Stéphanie de Lannoy",1.4 million coins
CC,2012,Luxembourg,CC-2012,2.0,CC2012LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2012_lu.jpg,Grand Duke Henri and Grand Duke Guillaume IV – “grand-ducal dynasty” series,1.4 million coins
CC,2012,Vatican City,CC-2012,2.0,CC2012VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2012_va.jpg,Seventh World Meeting of Families,"115,000 coins"
CC,2012,Finland,CC-2012,2.0,CC2012FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2012_fi.jpg,150th anniversary of the birth of the artist Helene Schjerfbeck,2 million coins
CC,2012,Malta,CC-2012,2.0,CC2012MLT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2012_mt.jpg,Majority representation 1887,"430,000 coins"
CC,2012,Monaco,CC-2012,2.0,CC2012MCO-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2012_mc.jpg,500th anniversary of the establishment of Monaco’s sovereignty by Lucien I Grimaldi,"100,000 coins"
CC,2012,France,CC-2012,2.0,CC2012FRA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2012_fr.jpg,"100th anniversary of the birth of Abbé Pierre, famous in France as protector of the poor",1 million coins
CC,2012,Portugal,CC-2012,2.0,CC2012PRT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2012_pt.jpg,"European Capital of Culture 2012, the city of Guimarães in northern Portugal","520,000 coins"
CC,2012,Belgium,CC-2012,2.0,CC2012BEL-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2012_be.jpg,The 75th anniversary of the Queen Elisabeth Competition,5 million coins
CC,2012,Italy,CC-2012,2.0,CC2012ITA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2012_it.jpg,100th anniversary of the death of Giovanni Pascoli,15 million coins
CC,2012,Spain,CC-2012,2.0,CC2012ESP-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2012_es.jpg,Burgos Cathedral – UNESCO World Heritage series,8 million coins
CC,2012,Austria,CC-2012-TYE,2.0,CC2012AUT-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Austria.jpg,Ten years of the euro,
CC,2012,Belgium,CC-2012-TYE,2.0,CC2012BEL-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Belgium.jpg,Ten years of the euro,
CC,2012,Cyprus,CC-2012-TYE,2.0,CC2012CYP-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Cyprus.jpg,Ten years of the euro,
CC,2012,Estonia,CC-2012-TYE,2.0,CC2012EST-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Estonia.jpg,Ten years of the euro,
CC,2012,Finland,CC-2012-TYE,2.0,CC2012FIN-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Finland.jpg,Ten years of the euro,
CC,2012,France,CC-2012-TYE,2.0,CC2012FRA-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_France.jpg,Ten years of the euro,
CC,2012,Germany,CC-2012-TYE,2.0,CC2012DEU-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Germany.jpg,Ten years of the euro,
CC,2012,Greece,CC-2012-TYE,2.0,CC2012GRC-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Greece.jpg,Ten years of the euro,
CC,2012,Ireland,CC-2012-TYE,2.0,CC2012IRL-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Ireland.jpg,Ten years of the euro,
CC,2012,Italy,CC-2012-TYE,2.0,CC2012ITA-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Italy.jpg,Ten years of the euro,
CC,2012,Luxembourg,CC-2012-TYE,2.0,CC2012LUX-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Luxembourg.jpg,Ten years of the euro,
CC,2012,Malta,CC-2012-TYE,2.0,CC2012MLT-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Malta.jpg,Ten years of the euro,
CC,2012,Netherlands,CC-2012-TYE,2.0,CC2012NLD-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Netherlands.jpg,Ten years of the euro,
CC,2012,Portugal,CC-2012-TYE,2.0,CC2012PRT-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Portugal.jpg,Ten years of the euro,
CC,2012,San Marino,CC-2012-TYE,2.0,CC2012SMR-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_San_Marino.jpg,Ten years of the euro,
CC,2012,Slovakia,CC-2012-TYE,2.0,CC2012SVK-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Slovakia.jpg,Ten years of the euro,
CC,2012,Slovenia,CC-2012-TYE,2.0,CC2012SVN-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Slovenia.jpg,Ten years of the euro,
CC,2012,Spain,CC-2012-TYE,2.0,CC2012ESP-A-TYE-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/joint_comm_2012_Spain.jpg,Ten years of the euro,
CC,2012,Germany,CC-2012,2.0,CC2012DEU-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2012/comm_2012_de.jpg,Federal state of Bavaria,30 million coins
CC,2013,Netherlands,CC-2013,2.0,CC2013NLD-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Netherlands.jpg,200 years Kingdom of the Netherlands,3.5 million coins
CC,2013,Netherlands,CC-2013,2.0,CC2013NLD-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Netherlands_Abdication.jpg,The announcement of the abdication of the throne by Her Majesty Queen Beatrix,20 million coins
CC,2013,Finland,CC-2013,2.0,CC2013FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Finland.jpg,The 125th anniversary of the birth of Nobel Prize winning author F. E. SILLANPÄÄ,1.5 million coins
CC,2013,Finland,CC-2013,2.0,CC2013FIN-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Finland_Suomi.jpg,The 150th anniversary of the Parliament of 1863 when regular Parliament sessions started in Finland,1 million coins
CC,2013,Malta,CC-2013,2.0,CC2013MLT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Malta.jpg,The Self-Government Constitution of 1921,"500,000 coins"
CC,2013,Vatican City,CC-2013,2.0,CC2013VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Vatican_Rio.jpg,28th World Youth Day,"115,000 coins"
CC,2013,Vatican City,CC-2013,2.0,CC2013VAT-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Vatican.jpg,Sede Vacante 2013,"125,000 coins"
CC,2013,Greece,CC-2013,2.0,CC2013GRC-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Greece.jpg,100th anniversary of the union of Crete with Greece,"750,000 coins"
CC,2013,Greece,CC-2013,2.0,CC2013GRC-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Greece_Plato.jpg,2 400th Anniversary of the founding of Plato’s Academy,"750,000 coins"
CC,2013,San Marino,CC-2013,2.0,CC2013SMR-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_San_Marino.jpg,500th anniversary of the death of the Italian painter Pinturicchio,"115,000 coins"
CC,2013,Belgium,CC-2013,2.0,CC2013BEL-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Belgium.jpg,100th anniversary of the creation of the Royal Meteorological Institute (Koninklijk Meteorologisch Instituut/Institut Royal Météorologique),2 million coins
CC,2013,Luxembourg,CC-2013,2.0,CC2013LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Luxembourg.jpg,The National Anthem of the Grand Duchy of Luxembourg,1.4 million coins
CC,2013,Slovakia,CC-2013,2.0,CC2013SVK-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_sk.jpg,1150th anniversary of the advent of the mission of Constantine and Methodius to Great Moravia,1 million coins
CC,2013,Monaco,CC-2013,2.0,CC2013MCO-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Monaco.jpg,The 20th anniversary of the ONU joining,1.2 million coins
CC,2013,Italy,CC-2013,2.0,CC2013ITA-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Italy_Boccaccio.jpg,700th Anniversary of the birth of Giovanni BOCCACCIO,10 million coins
CC,2013,Italy,CC-2013,2.0,CC2013ITA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Italy_Verdi.jpg,200th Anniversary of the birth of Giuseppe VERDI,10 million coins
CC,2013,Portugal,CC-2013,2.0,CC2013PRT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Portugal.jpg,The 250th anniversary of the construction of ‘Torre dos Clérigos’,"525,000 coins"
CC,2013,France,CC-2013,2.0,CC2013FRA-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_fr_2.jpg,"150th anniversary of the birth of Pierre de Coubertin, initiator of the revival of the Olympic Games and first president of the International Olympic Committee",1 million coins
CC,2013,France,CC-2013,2.0,CC2013FRA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_fr.jpg,50th anniversary of the signing of the Élysée Treaty,10 million coins
CC,2013,Germany,CC-2013,2.0,CC2013DEU-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_Germany.jpg,Baden-Württemberg from the ‘Länder’-series,30 million coins
CC,2013,Germany,CC-2013,2.0,CC2013DEU-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_de.jpg,50th anniversary of the signing of the Élysée Treaty,11 million coins
CC,2013,Slovenia,CC-2013,2.0,CC2013SVN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_sl.jpg,800th anniversary of visits to Postojna Cave,1 million coins
CC,2013,Spain,CC-2013,2.0,CC2013ESP-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2013/comm_2013_es.jpg,Monastery of San Lorenzo de El Escorial – UNESCO World Heritage series,8 million coins
CC,2014,Spain,CC-2014,2.0,CC2014ESP-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Spain_Head.jpg,Change of the Head of State,12 million coins
CC,2014,Spain,CC-2014,2.0,CC2014ESP-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Spain.jpg,UNESCO's World Cultural and Natural Heritage Sites — Park Güell,8 million coins
CC,2014,France,CC-2014,2.0,CC2014FRA-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_France_2.jpg,The fight against AIDS by way of World AIDS Day,3 million coins
CC,2014,France,CC-2014,2.0,CC2014FRA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_France.jpg,70th anniversary of the Normandy landings of 6 June 1944,3 million coins
CC,2014,Finland,CC-2014,2.0,CC2014FIN-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Finland_2.jpg,The 100th Anniversary of the birth of designer and interior designer Ilmari Tapiovaara,1 million coins
CC,2014,Finland,CC-2014,2.0,CC2014FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Finland.jpg,100th Anniversary of the birth of author and artist Tove Jansson,1.5 million coins
CC,2014,Vatican City,CC-2014,2.0,CC2014VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Vatican.jpg,25th anniversary of the fall of the Berlin Wall,"103,000 coins"
CC,2014,Slovenia,CC-2014,2.0,CC2014SVN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Slovenia.jpg,The 600th anniversary of the crowning of Barbara Celjska,1 million coins
CC,2014,Luxembourg,CC-2014,2.0,CC2014LUX-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Luxembourg_2.jpg,50th anniversary of the accession to the throne of the Grand-Duke Jean,1.4 million coins
CC,2014,Luxembourg,CC-2014,2.0,CC2014LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Luxembourg.jpg,175th anniversary of the independence of the Grand-Duchy of Luxembourg,1.4 million coins
CC,2014,Portugal,CC-2014,2.0,CC2014PRT-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Portugal_Farming.jpg,The International Year of Family Farming,"500,000 coins"
